"CustomerID","Recency","Frequency_1","Monetary","k4","k5","pe4","pe5","pm4","pm5"
"16080",81,2,108.58,4,5,3,3,2,3
"16081",56,5,558.47,4,5,2,2,4,5
"16083",100,2,658.81,4,5,2,2,4,5
"16084",299,1,436.18,2,2,4,5,3,4
"16085",23,5,196.3,4,5,3,3,2,3
"16086",59,5,224.28,4,5,3,3,2,3
"16091",154,2,157.53,2,2,4,4,3,4
"16092",114,3,272.62,4,5,3,4,4,5
"16093",106,1,17,4,5,3,4,2,3
"16094",11,4,269.56,4,5,3,3,2,1
"16096",264,1,320.62,2,2,4,5,3,4
"16097",240,1,185.05,2,2,4,5,3,4
"16098",87,7,286.52,4,5,3,3,1,1
"16099",50,3,243.97,4,5,3,3,2,3
"16101",70,1,1290.7,4,5,2,2,4,5
"16102",42,3,614.05,4,5,2,2,4,5
"16103",7,6,238.27,4,5,3,3,1,1
"16104",61,1,294.06,4,5,3,3,4,5
"16105",248,1,336.96,2,2,4,5,3,4
"16106",65,1,108.38,4,5,3,3,2,3
"16107",17,7,457.74,4,5,2,2,1,1
"16108",84,1,842.5,4,5,2,2,4,5
"16109",218,2,305.94,2,2,4,4,3,4
"16110",45,3,434.81,4,5,2,2,4,5
"16112",143,4,48.94,2,5,3,4,2,3
"16113",183,1,161.38,2,2,4,4,3,4
"16114",170,1,135.75,2,2,4,4,3,4
"16115",9,8,206.72,4,5,3,3,1,1
"16116",211,1,612.78,2,2,4,4,3,4
"16117",189,1,232.21,2,2,4,4,3,4
"16119",8,2,211.68,4,5,3,3,2,3
"16120",59,4,327.29,4,5,3,3,4,5
"16121",57,2,421.43,4,5,2,2,4,5
"16122",73,4,171.1,4,5,3,3,2,3
"16123",51,1,307.78,4,5,3,3,4,3
"16124",317,1,249,2,2,4,5,3,4
"16125",367,1,289.35,2,2,4,5,3,4
"16126",29,4,1571.94,3,4,2,2,4,5
"16127",39,1,656.25,4,5,2,2,4,5
"16128",17,5,376.04,4,5,3,3,1,1
"16131",51,6,584.42,4,5,2,2,4,5
"16133",3,33,442.09,1,1,1,1,1,2
"16134",21,2,309.05,4,5,3,3,2,3
"16135",262,1,517.55,2,2,4,5,3,4
"16136",59,3,236.46,4,5,3,3,2,3
"16139",18,3,211.8,4,5,3,3,2,3
"16140",65,2,362.59,4,5,3,3,4,5
"16141",88,1,620.4,4,5,2,2,4,5
"16142",249,1,535.34,2,2,4,5,3,4
"16143",3,6,404.16,4,5,3,3,1,1
"16144",246,1,175.2,2,2,4,5,3,4
"16145",8,11,345.41,4,5,1,1,1,1
"16146",157,3,244.71,2,2,4,4,3,4
"16147",133,1,375,4,5,2,4,4,5
"16148",296,1,76.32,2,2,4,5,3,4
"16149",4,2,140.26,4,5,3,3,2,3
"16150",42,5,410.6,4,5,2,3,4,1
"16152",268,1,1829.04,3,4,2,2,3,4
"16153",49,5,364.85,4,5,3,3,4,1
"16156",8,9,340.23,4,5,1,1,1,1
"16157",15,3,218.9,4,5,3,3,2,3
"16159",281,1,348.2,2,2,4,5,3,4
"16160",65,2,512.72,4,5,2,2,4,5
"16161",1,19,289.04,4,1,1,1,1,2
"16162",252,1,37.4,2,2,4,5,3,4
"16163",232,2,428.3,2,2,4,5,3,4
"16164",17,3,274.16,4,5,3,3,2,3
"16168",10,27,140.28,1,1,1,1,1,2
"16169",8,4,455.74,4,5,2,2,4,1
"16170",50,6,314.18,4,5,3,3,1,1
"16171",59,1,73.2,4,5,3,3,2,3
"16172",95,5,228.04,4,5,3,3,2,3
"16173",15,6,236.39,4,5,3,3,1,1
"16174",126,3,336.52,4,5,2,4,4,5
"16175",94,4,259.4,4,5,3,3,4,5
"16177",50,1,331.95,4,5,3,3,4,3
"16178",138,1,197.9,2,5,4,4,3,4
"16179",60,1,215.83,4,5,3,3,2,3
"16180",100,8,1281.77,4,5,2,2,4,5
"16181",73,1,305.54,4,5,3,3,4,5
"16182",72,4,1654.41,3,4,2,2,4,5
"16183",67,1,338.71,4,5,3,3,4,5
"16184",64,6,193.13,4,5,3,3,2,3
"16185",16,2,264.7,4,5,3,3,2,3
"16186",22,12,333.91,4,1,1,1,1,1
"16187",31,15,460.76,4,1,1,1,1,2
"16188",44,4,245.47,4,5,3,3,2,3
"16189",15,2,107.74,4,5,3,3,2,3
"16190",40,1,215.08,4,5,3,3,2,3
"16191",2,13,398.5,4,1,1,1,1,2
"16193",236,1,314.45,2,2,4,5,3,4
"16198",75,1,400.68,4,5,2,3,4,5
"16200",4,2,529.38,4,5,2,2,4,5
"16201",3,4,465.87,4,5,2,2,4,1
"16202",360,1,365.27,2,2,4,5,3,4
"16203",58,4,148.22,4,5,3,3,2,3
"16204",23,1,362.65,4,5,3,3,2,3
"16205",30,4,186.82,4,5,3,3,2,3
"16206",54,4,134.26,4,5,3,3,2,3
"16207",25,1,394.38,4,5,3,3,4,3
"16208",44,2,332.13,4,5,3,3,4,3
"16209",88,5,452.52,4,5,2,2,4,5
"16210",1,17,1239.78,4,1,1,1,1,2
"16211",88,1,547.02,4,5,2,2,4,5
"16212",19,2,345.17,4,5,3,3,2,3
"16213",78,1,159,4,5,3,3,2,3
"16214",170,3,354.25,2,2,4,4,3,4
"16215",80,1,242.35,4,5,3,3,2,3
"16216",267,1,914.93,2,2,4,5,3,4
"16217",235,2,152.12,2,2,4,5,3,4
"16218",29,7,440.67,4,5,2,2,1,1
"16221",36,3,285.62,4,5,3,3,2,3
"16222",318,1,700.93,2,2,4,5,3,4
"16224",57,4,323.82,4,5,3,3,4,5
"16225",44,5,219.26,4,5,3,3,2,3
"16226",203,3,85.04,2,2,4,4,3,4
"16227",225,1,314.22,2,2,4,5,3,4
"16229",87,2,505.3,4,5,2,2,4,5
"16230",189,2,271.01,2,2,4,4,3,4
"16232",43,4,247.72,4,5,3,3,2,3
"16233",71,3,178.89,4,5,3,3,2,3
"16235",40,4,214.33,4,5,3,3,2,3
"16236",78,1,432.2,4,5,2,2,4,5
"16239",56,2,207.1,4,5,3,3,2,3
"16240",24,2,1859.4,3,4,2,2,4,5
"16241",9,13,197.97,4,1,1,1,1,2
"16242",8,7,508.07,4,5,2,2,1,1
"16243",33,2,204.55,4,5,3,3,2,3
"16244",211,2,761.38,2,2,4,4,3,4
"16245",23,3,471.22,4,5,2,2,4,5
"16247",170,1,114.56,2,2,4,4,3,4
"16248",61,1,152.94,4,5,3,3,2,3
"16249",52,5,360.01,4,5,3,3,4,1
"16250",261,2,194.72,2,2,4,5,3,4
"16253",66,2,1841.93,3,4,2,2,4,5
"16255",16,8,327.49,4,5,1,1,1,1
"16256",266,1,752.43,2,2,4,5,3,4
"16257",176,1,21.95,2,2,4,4,3,4
"16258",45,5,1040.7,4,5,2,2,4,5
"16260",50,1,1035.45,4,5,2,2,4,5
"16261",17,4,176.62,4,5,3,3,2,3
"16265",9,9,594.11,4,5,1,1,1,1
"16266",73,7,123.13,4,5,3,3,2,1
"16268",71,2,308.82,4,5,3,3,4,5
"16270",353,1,1141.24,2,2,4,5,3,4
"16271",15,4,341.26,4,5,3,3,1,1
"16272",116,1,411.7,4,5,2,4,4,5
"16274",373,1,325.35,2,2,4,5,3,4
"16275",196,1,559.87,2,2,4,4,3,4
"16276",176,1,810.6,2,2,2,2,4,5
"16278",100,1,566.38,4,5,2,2,4,5
"16279",21,3,498.66,4,5,2,2,4,5
"16281",72,1,2062.06,3,4,2,2,4,5
"16282",339,1,168.3,2,2,4,5,3,4
"16283",5,5,313.82,4,5,3,3,1,1
"16284",31,2,400.69,4,5,2,3,4,3
"16287",169,1,142.5,2,2,4,4,3,4
"16292",121,1,302.25,4,5,3,4,4,5
"16293",21,10,224.9,4,5,1,1,1,1
"16295",9,4,332.14,4,5,3,3,1,1
"16297",268,1,301.9,2,2,4,5,3,4
"16298",22,3,199.4,4,5,3,3,2,3
"16302",126,1,233.22,4,5,3,4,2,3
"16303",25,3,1786.88,3,4,2,2,4,5
"16305",138,1,361.22,4,5,2,4,4,5
"16306",213,6,105.38,2,2,4,4,3,4
"16308",37,4,640,4,5,2,2,4,5
"16309",106,2,353.29,4,5,2,4,4,5
"16311",17,2,308.13,4,5,3,3,2,3
"16313",3,2,137.07,4,5,3,3,2,3
"16315",330,1,226.37,2,2,4,5,3,4
"16316",64,8,367.36,4,5,2,3,1,1
"16317",119,3,447.22,4,5,2,4,4,5
"16318",35,1,328.15,4,5,3,3,2,3
"16319",217,1,404.4,2,2,4,4,3,4
"16322",1,2,163.38,4,5,3,3,2,3
"16323",196,1,207.5,2,2,4,4,3,4
"16324",128,3,129.5,4,5,3,4,2,3
"16325",46,3,198.08,4,5,3,3,2,3
"16326",5,14,212.14,4,1,1,1,1,2
"16327",14,6,627.62,4,5,2,2,1,1
"16330",17,3,83.97,4,5,3,3,2,3
"16332",28,7,224.63,4,5,3,3,1,1
"16333",7,22,1210.31,1,1,1,1,1,2
"16337",36,1,151.05,4,5,3,3,2,3
"16338",157,1,214.8,2,2,4,4,3,4
"16339",284,1,78.15,2,2,4,5,3,4
"16340",107,1,519.55,4,5,2,2,4,5
"16341",24,4,492.97,4,5,2,2,4,5
"16342",75,4,80.6,4,5,3,3,2,3
"16343",16,2,143.34,4,5,3,3,2,3
"16344",158,1,101.1,2,2,4,4,3,4
"16345",44,1,555.51,4,5,2,2,4,5
"16347",11,2,414.52,4,5,3,3,4,5
"16348",32,7,194.45,4,5,3,3,2,1
"16349",290,1,53.5,2,2,4,5,3,4
"16350",21,4,279.12,4,5,3,3,2,1
"16351",332,1,153.9,2,2,4,5,3,4
"16352",17,2,247.22,4,5,3,3,2,3
"16353",3,23,290.25,1,1,1,1,1,2
"16354",63,2,197.9,4,5,3,3,2,3
"16356",197,3,70.59,2,2,4,4,3,4
"16357",33,3,219.63,4,5,3,3,2,3
"16358",1,4,506.88,4,5,2,2,4,1
"16359",7,9,194.55,4,5,1,1,1,1
"16360",4,6,564.72,4,5,2,2,1,1
"16361",9,4,221.44,4,5,3,3,2,3
"16362",32,5,137.04,4,5,3,3,2,3
"16363",53,1,109.36,4,5,3,3,2,3
"16364",11,2,352.27,4,5,3,3,2,3
"16365",17,9,171.16,4,5,1,1,1,1
"16366",18,1,327.3,4,5,3,3,2,3
"16367",37,2,398.43,4,5,2,3,4,5
"16368",2,2,231.19,4,5,3,3,2,3
"16369",18,3,511.69,4,5,2,2,4,5
"16370",82,4,320.81,4,5,3,3,4,5
"16372",33,2,171.76,4,5,3,3,2,3
"16374",66,2,226.24,4,5,3,3,2,3
"16376",8,2,481.45,4,5,2,2,4,5
"16377",267,1,676.2,2,2,4,5,3,4
"16378",247,3,120.98,2,2,4,5,3,4
"16379",4,4,539.35,4,5,2,2,4,1
"16380",61,1,1705.71,3,4,2,2,4,5
"16383",74,2,309.58,4,5,3,3,4,5
"16384",89,2,292.25,4,5,3,3,4,5
"16385",60,3,184.61,4,5,3,3,2,3
"16386",28,2,144.25,4,5,3,3,2,3
"16387",322,1,94.36,2,2,4,5,3,4
"16389",53,4,345.52,4,5,3,3,4,5
"16392",269,1,214.59,2,2,4,5,3,4
"16393",2,13,233.64,4,1,1,1,1,2
"16394",56,5,311.07,4,5,3,3,4,1
"16395",60,5,295.44,4,5,3,3,4,1
"16398",154,2,852.9,2,5,2,2,4,5
"16399",19,2,202.84,4,5,3,3,2,3
"16400",94,1,303.93,4,5,3,4,4,5
"16401",1,12,341.53,4,1,1,1,1,1
"16402",264,2,143.65,2,2,4,5,3,4
"16403",312,1,177.5,2,2,4,5,3,4
"16404",70,1,443.05,4,5,2,2,4,5
"16405",302,2,83.62,2,2,4,5,3,4
"16406",18,1,145.63,4,5,3,3,2,3
"16407",12,10,203.24,4,5,1,1,1,1
"16409",36,5,403.42,4,5,2,3,4,1
"16411",19,2,104.38,4,5,3,3,2,3
"16412",53,1,120.15,4,5,3,3,2,3
"16413",56,1,262.2,4,5,3,3,2,3
"16414",21,2,63.12,4,5,3,3,2,3
"16415",44,1,190.19,4,5,3,3,2,3
"16416",26,3,350.47,4,5,3,3,2,3
"16418",44,3,195.66,4,5,3,3,2,3
"16419",112,6,157.53,4,5,3,4,2,3
"16422",17,51,680.09,1,1,1,1,1,2
"16423",24,1,346.12,4,5,3,3,2,3
"16424",191,1,133.56,2,2,4,4,3,4
"16425",302,1,302.7,2,2,4,5,3,4
"16426",2,10,181.68,4,5,1,1,1,1
"16427",263,2,120.53,2,2,4,5,3,4
"16429",106,1,284.55,4,5,3,4,4,5
"16430",57,1,300.85,4,5,3,3,4,3
"16431",213,3,201.25,2,2,4,4,3,4
"16432",64,1,287.4,4,5,3,3,4,5
"16433",28,1,184.26,4,5,3,3,2,3
"16434",29,7,214.48,4,5,3,3,2,1
"16438",5,5,159.67,4,5,3,3,2,3
"16440",7,5,728.13,4,5,2,2,1,1
"16441",67,2,190.6,4,5,3,3,2,3
"16442",1,3,200.6,4,5,3,3,2,3
"16444",46,4,163.67,4,5,3,3,2,3
"16445",33,1,230.51,4,5,3,3,2,3
"16446",205,1,2.9,2,2,4,4,3,4
"16447",135,1,252.81,4,5,3,4,3,4
"16448",198,1,177.09,2,2,4,4,3,4
"16449",197,2,353.85,2,2,4,4,3,4
"16450",149,1,311.92,2,2,4,4,3,4
"16451",87,1,266.97,4,5,3,3,4,5
"16454",64,1,5.9,4,5,3,3,2,3
"16455",63,7,263.03,4,5,3,3,1,1
"16456",99,5,431.6,4,5,2,2,4,5
"16457",218,1,208.36,2,2,4,4,3,4
"16458",2,18,193.49,4,1,1,1,1,2
"16460",28,3,269.25,4,5,3,3,2,3
"16461",177,1,134.42,2,2,4,4,3,4
"16462",73,3,45.33,4,5,3,3,2,3
"16463",21,4,355.6,4,5,3,3,2,1
"16464",19,3,427.55,4,5,2,2,4,5
"16466",33,7,226.92,4,5,3,3,1,1
"16468",74,1,74.9,4,5,3,3,2,3
"16469",23,4,150.1,4,5,3,3,2,3
"16470",51,4,186,4,5,3,3,2,3
"16471",274,1,223.95,2,2,4,5,3,4
"16473",164,3,105.37,2,2,4,4,3,4
"16474",7,7,250.06,4,5,3,3,1,1
"16475",88,4,136.07,4,5,3,3,2,3
"16477",63,7,356.35,4,5,3,3,1,1
"16478",25,3,110.33,4,5,3,3,2,3
"16479",10,2,150.41,4,5,3,3,2,3
"16480",75,1,769.29,4,5,2,2,4,5
"16482",15,1,220.62,4,5,3,3,2,3
"16483",192,1,139.35,2,2,4,4,3,4
"16484",173,2,202.15,2,2,4,4,3,4
"16485",77,1,363.65,4,5,2,3,4,5
"16488",33,3,166.27,4,5,3,3,2,3
"16491",46,1,731.5,4,5,2,2,4,5
"16493",79,4,337.91,4,5,3,3,4,5
"16494",296,1,826.53,2,2,4,5,3,4
"16495",3,3,207.99,4,5,3,3,2,3
"16496",8,3,533.17,4,5,2,2,4,5
"16497",49,6,494.28,4,5,2,2,4,5
"16498",161,2,50.48,2,2,4,4,3,4
"16499",360,2,182.72,2,2,4,5,3,4
"16500",4,6,66.81,4,5,3,3,2,1
"16503",106,4,357.98,4,5,2,4,4,5
"16504",25,1,447.38,4,5,2,2,4,5
"16505",31,1,777.6,4,5,2,2,4,5
"16506",19,2,45.15,4,5,3,3,2,3
"16509",296,1,363.7,2,2,4,5,3,4
"16510",372,1,248.1,2,2,4,5,3,4
"16511",21,3,294.8,4,5,3,3,2,3
"16513",4,4,218.65,4,5,3,3,2,3
"16515",52,5,324.23,4,5,3,3,4,1
"16516",30,1,101.7,4,5,3,3,2,3
"16517",277,1,162.7,2,2,4,5,3,4
"16518",61,2,242.16,4,5,3,3,2,3
"16519",25,2,106.49,4,5,3,3,2,3
"16520",186,3,348.86,2,2,4,4,3,4
"16523",1,21,447.55,4,1,1,1,1,2
"16525",2,26,501.06,1,1,1,1,1,2
"16526",171,1,290.36,2,2,4,4,3,4
"16527",81,1,228.06,4,5,3,3,2,3
"16528",3,1,244.41,4,5,3,3,2,3
"16529",190,1,455.25,2,2,4,4,3,4
"16531",22,7,177.8,4,5,3,3,2,1
"16532",17,3,2249.6,3,4,2,2,4,5
"16533",19,3,356.69,4,5,3,3,2,1
"16535",5,1,593.75,4,5,2,2,4,5
"16536",110,1,547.27,4,5,2,2,4,5
"16539",2,4,347.2,4,5,3,3,1,1
"16542",53,1,119.62,4,5,3,3,2,3
"16545",164,1,339.3,2,2,4,4,3,4
"16546",290,2,393.57,2,2,4,5,3,4
"16549",10,10,392.1,4,5,1,1,1,1
"16550",108,5,459.79,4,5,2,2,4,5
"16551",95,3,307.37,4,5,3,3,4,5
"16552",242,2,189.87,2,2,4,5,3,4
"16553",163,12,476.65,4,5,1,1,1,5
"16554",42,3,279.03,4,5,3,3,2,3
"16555",35,2,142.94,4,5,3,3,2,3
"16556",66,7,473.4,4,5,2,2,4,5
"16557",24,2,140.93,4,5,3,3,2,3
"16558",0,20,416.92,4,1,1,1,1,2
"16560",26,2,420.7,4,5,2,2,4,5
"16561",5,2,255.56,4,5,3,3,2,3
"16563",53,1,1077.74,4,5,2,2,4,5
"16565",364,1,173.7,2,2,4,5,3,4
"16566",15,5,122.93,4,5,3,3,2,3
"16567",194,2,432.8,2,2,4,4,3,4
"16569",3,1,124.2,4,5,3,3,2,3
"16570",15,10,373.84,4,5,1,1,1,1
"16571",26,3,473.9,4,5,2,2,4,5
"16572",127,3,336.53,4,5,2,4,4,5
"16573",84,2,331.81,4,5,3,3,4,5
"16574",71,1,451.44,4,5,2,2,4,5
"16581",182,1,105.84,2,2,4,4,3,4
"16582",113,1,313.62,4,5,3,4,4,5
"16583",373,1,233.45,2,2,4,5,3,4
"16584",80,2,468.04,4,5,2,2,4,5
"16586",248,1,463.95,2,2,4,5,3,4
"16587",232,1,225.15,2,2,4,5,3,4
"16589",71,3,153.08,4,5,3,3,2,3
"16591",68,1,213.5,4,5,3,3,2,3
"16592",4,16,257.11,4,1,1,1,1,2
"16593",50,3,110.01,4,5,3,3,2,3
"16594",75,1,181.09,4,5,3,3,2,3
"16595",61,1,360.16,4,5,3,3,4,5
"16596",15,2,125.08,4,5,3,3,2,3
"16597",4,1,90.04,4,5,3,3,2,3
"16598",285,1,145.05,2,2,4,5,3,4
"16600",4,6,135.59,4,5,3,3,2,1
"16601",40,1,239.43,4,5,3,3,2,3
"16602",36,1,528.08,4,5,2,2,4,5
"16603",74,2,241.23,4,5,3,3,2,3
"16607",17,14,239.12,4,1,1,1,1,2
"16609",15,7,784.78,4,5,2,2,1,1
"16610",219,1,75.66,2,2,4,4,3,4
"16611",186,1,129.49,2,2,4,4,3,4
"16612",32,4,296.92,4,5,3,3,2,3
"16613",70,1,618.59,4,5,2,2,4,5
"16614",182,1,506.19,2,2,4,4,3,5
"16616",15,2,250.21,4,5,3,3,2,3
"16617",235,1,151.85,2,2,4,5,3,4
"16618",31,5,529.52,4,5,2,2,4,5
"16619",263,1,226.21,2,2,4,5,3,4
"16620",3,2,89.48,4,5,3,3,2,3
"16621",51,4,203.37,4,5,3,3,2,3
"16623",245,1,129.45,2,2,4,5,3,4
"16624",80,2,405.28,4,5,2,2,4,5
"16625",274,1,333.08,2,2,4,5,3,4
"16626",0,17,259.59,4,1,1,1,1,2
"16627",79,1,322.8,4,5,3,3,4,5
"16628",29,5,437.61,4,5,2,2,4,1
"16629",73,2,199.76,4,5,3,3,2,3
"16633",17,6,480.52,4,5,2,2,1,1
"16634",222,2,108.95,2,2,4,4,3,4
"16637",32,4,288.62,4,5,3,3,2,3
"16638",22,10,168.07,4,5,1,1,1,1
"16639",31,3,419.17,4,5,2,2,4,5
"16641",105,1,231.1,4,5,3,4,2,3
"16642",4,2,344.17,4,5,3,3,2,3
"16643",245,1,487.51,2,2,4,5,3,4
"16644",177,2,416.89,2,2,4,4,4,5
"16647",169,2,107.03,2,2,4,4,3,4
"16648",42,1,290.66,4,5,3,3,2,3
"16650",71,1,518.42,4,5,2,2,4,5
"16652",58,7,967.71,4,5,2,2,4,1
"16653",16,2,606.33,4,5,2,2,4,5
"16654",141,4,150.32,4,5,3,4,2,3
"16655",17,6,630.75,4,5,2,2,1,1
"16656",22,15,575.05,4,1,1,1,1,2
"16657",9,4,204.12,4,5,3,3,2,3
"16658",368,1,123.24,2,2,4,5,3,4
"16659",189,1,39.12,2,2,4,4,3,4
"16660",16,4,316.91,4,5,3,3,2,1
"16665",362,1,135.4,2,2,4,5,3,4
"16666",19,1,118.98,4,5,3,3,2,3
"16667",68,2,282.12,4,5,3,3,4,5
"16668",15,6,51.12,4,5,3,3,2,1
"16669",23,2,659.25,4,5,2,2,4,5
"16670",16,11,372.35,4,5,1,1,1,1
"16671",28,3,564.09,4,5,2,2,4,5
"16672",2,20,406.75,4,1,1,1,1,2
"16674",54,2,144.44,4,5,3,3,2,3
"16676",33,4,398.03,4,5,2,3,4,1
"16678",2,12,259.17,4,1,1,1,1,1
"16679",366,1,129.75,2,2,4,5,3,4
"16680",43,1,183.7,4,5,3,3,2,3
"16681",72,6,295.06,4,5,3,3,4,1
"16682",4,5,205.6,4,5,3,3,2,1
"16684",4,28,2380.48,3,4,1,1,1,2
"16685",61,2,162.12,4,5,3,3,2,3
"16686",47,7,408.13,4,5,2,3,1,1
"16688",1,4,315.21,4,5,3,3,1,1
"16689",75,2,211.3,4,5,3,3,2,3
"16690",72,2,112.79,4,5,3,3,2,3
"16692",256,2,563,2,2,4,5,3,4
"16693",68,2,236.85,4,5,3,3,2,3
"16696",135,4,164.47,4,5,3,4,2,3
"16697",241,1,112.75,2,2,4,5,3,4
"16698",226,2,999,2,2,4,5,3,4
"16700",8,13,390.5,4,1,1,1,1,2
"16701",8,13,415.25,4,1,1,1,1,2
"16705",0,20,701.75,4,1,1,1,1,2
"16706",37,3,177.12,4,5,3,3,2,3
"16708",45,1,656.63,4,5,2,2,4,5
"16709",84,5,605.97,4,5,2,2,4,5
"16710",19,10,245.29,4,5,1,1,1,1
"16711",3,5,330.21,4,5,3,3,1,1
"16712",9,11,324.5,4,5,1,1,1,1
"16713",18,15,459.9,4,1,1,1,1,2
"16714",317,2,540.79,2,2,4,5,3,4
"16715",78,1,301.72,4,5,3,3,4,5
"16716",266,2,450.6,2,2,4,5,3,4
"16717",23,6,637.96,4,5,2,2,1,1
"16718",369,1,588.35,2,2,4,5,3,4
"16719",14,7,250,4,5,3,3,1,1
"16720",26,1,150.66,4,5,3,3,2,3
"16721",262,1,292.47,2,2,4,5,3,4
"16722",17,13,363.91,4,1,1,1,1,2
"16723",91,2,281.82,4,5,3,3,4,5
"16725",302,6,122.35,2,2,4,5,3,4
"16726",26,5,267.09,4,5,3,3,2,1
"16727",364,1,239.82,2,2,4,5,3,4
"16728",46,4,260.47,4,5,3,3,2,3
"16729",38,21,340.71,4,1,1,1,1,2
"16730",52,3,247.7,4,5,3,3,2,3
"16732",31,1,603.75,4,5,2,2,4,5
"16734",52,3,214.34,4,5,3,3,2,3
"16735",78,5,445.69,4,5,2,2,4,5
"16737",53,1,417.6,4,5,2,2,4,5
"16738",297,1,3.75,2,2,4,5,3,4
"16739",176,1,323,2,2,4,4,3,4
"16743",29,7,312.6,4,5,3,3,1,1
"16744",11,7,182.72,4,5,3,3,1,1
"16745",86,17,421.59,4,1,1,1,1,2
"16746",4,18,370.25,4,1,1,1,1,2
"16747",37,2,418.03,4,5,2,2,4,5
"16748",17,5,303.18,4,5,3,3,1,1
"16750",44,5,124.79,4,5,3,3,2,3
"16751",30,1,1764.72,3,4,2,2,4,5
"16752",372,1,207.5,2,2,4,5,3,4
"16753",58,1,223.92,4,5,3,3,2,3
"16754",372,1,2002.4,3,4,4,5,3,4
"16755",114,3,484.68,4,5,2,2,4,5
"16756",214,1,239.4,2,2,4,4,3,4
"16757",318,1,106.83,2,2,4,5,3,4
"16758",65,1,369.34,4,5,2,3,4,5
"16759",7,3,263.26,4,5,3,3,2,3
"16761",96,1,316.62,4,5,3,4,4,5
"16762",19,3,304.37,4,5,3,3,2,3
"16763",198,1,611.85,2,2,4,4,3,4
"16764",3,13,214.05,4,1,1,1,1,2
"16765",294,1,34,2,2,4,5,3,4
"16766",273,2,572.8,2,2,4,5,3,4
"16767",30,11,506.41,4,5,1,1,1,1
"16768",47,3,159.36,4,5,3,3,2,3
"16769",260,1,342.69,2,2,4,5,3,4
"16770",57,5,148.82,4,5,3,3,2,3
"16771",33,5,445.28,4,5,2,2,4,1
"16773",57,1,171.59,4,5,3,3,2,3
"16774",67,4,165.38,4,5,3,3,2,3
"16775",10,11,153.4,4,5,1,1,1,1
"16776",60,1,354.8,4,5,3,3,4,5
"16777",80,2,109.44,4,5,3,3,2,3
"16778",74,2,122.97,4,5,3,3,2,3
"16779",2,22,481.53,1,1,1,1,1,2
"16780",100,2,209.65,4,5,3,4,2,3
"16781",372,1,311.25,2,2,4,5,3,4
"16782",10,13,173.54,4,1,1,1,1,2
"16784",19,1,107.6,4,5,3,3,2,3
"16788",123,2,294.82,4,5,3,4,4,5
"16789",8,1,80.8,4,5,3,3,2,3
"16790",3,6,257.6,4,5,3,3,1,1
"16791",29,7,239.58,4,5,3,3,1,1
"16792",282,2,55.19,2,2,4,5,3,4
"16793",57,1,243.84,4,5,3,3,2,3
"16794",1,10,116.83,4,5,1,1,1,1
"16795",365,1,414.88,2,2,4,5,3,4
"16796",89,1,305.62,4,5,3,3,4,5
"16800",11,1,1125.3,4,5,2,2,4,5
"16801",163,4,392.18,2,2,4,4,4,5
"16803",65,1,332.3,4,5,3,3,4,5
"16804",23,3,179,4,5,3,3,2,3
"16805",173,2,230.29,2,2,4,4,3,4
"16806",103,4,174.22,4,5,3,4,2,3
"16807",142,3,373.86,4,5,2,4,4,5
"16808",99,2,144.21,4,5,3,4,2,3
"16809",23,5,182.94,4,5,3,3,2,3
"16810",192,1,309.54,2,2,4,4,3,4
"16811",4,2,273.53,4,5,3,3,2,3
"16812",360,1,479.35,2,2,4,5,3,4
"16813",8,10,160.64,4,5,1,1,1,1
"16814",14,21,301.4,4,1,1,1,1,2
"16816",103,4,104.27,4,5,3,4,2,3
"16817",2,9,178.31,4,5,1,1,1,1
"16818",10,11,304.51,4,5,1,1,1,1
"16820",95,1,497.61,4,5,2,2,4,5
"16823",227,1,358.38,2,2,4,5,3,4
"16824",15,2,230.32,4,5,3,3,2,3
"16825",38,2,387.59,4,5,3,3,4,5
"16826",51,1,341.7,4,5,3,3,4,5
"16828",112,1,113.5,4,5,3,4,2,3
"16829",156,1,197.22,2,2,4,4,3,4
"16830",38,1,325.91,4,5,3,3,2,3
"16832",184,3,66.38,2,2,4,4,3,4
"16833",1,4,276.63,4,5,3,3,2,1
"16834",227,1,413.46,2,2,4,5,3,4
"16835",128,2,90.42,4,5,3,4,2,3
"16836",39,2,125.94,4,5,3,3,2,3
"16837",31,11,288.27,4,5,1,1,1,1
"16838",197,2,294.43,2,2,4,4,3,4
"16839",8,34,488.07,1,1,1,1,1,2
"16841",36,6,311.64,4,5,3,3,1,1
"16842",100,3,421.4,4,5,2,2,4,5
"16843",42,16,637.29,4,1,1,1,1,2
"16846",50,1,214.32,4,5,3,3,2,3
"16847",43,1,193.44,4,5,3,3,2,3
"16848",52,1,281.42,4,5,3,3,2,3
"16849",186,1,124.57,2,2,4,4,3,4
"16850",333,1,332.41,2,2,4,5,3,4
"16851",4,3,114.15,4,5,3,3,2,3
"16852",10,2,72.45,4,5,3,3,2,3
"16855",23,2,164.2,4,5,3,3,2,3
"16856",14,1,35.4,4,5,3,3,2,3
"16858",368,1,375.69,2,2,4,5,3,4
"16859",144,2,373.9,2,5,2,4,4,5
"16861",59,2,86.88,4,5,3,3,2,3
"16863",31,2,251.4,4,5,3,3,2,3
"16866",140,3,69.25,2,5,3,4,2,3
"16869",22,4,202.21,4,5,3,3,2,3
"16871",22,6,468.72,4,5,2,2,1,1
"16872",77,3,226.67,4,5,3,3,2,3
